file,stepLimit,time,tests,outcome,steps,jumps
20060407-22:23:32-b4b678d78faa53925ca15fc1f5bb7159.seminal.ml,1500,5.15726900100708,2,U,21,3
20060407-22:43:20-5c0b48e6862129272a152635d2fffb9f.seminal.ml,1500,5.436284065246582,2,U,13,3
20060407-22:43:39-0e0a265418f2ab15923390cbe2319fe1.seminal.ml,1500,2.7650721073150635,1,U,3,2
20060407-22:58:54-33fb0f89929a29aeedba76680ae970bc.seminal.ml,500,0.7548739910125732,10,U,175,40
20060408-22:49:00-d7677aecaf225da83dfe298659b3af98.seminal.ml,2000,60.007948875427246,1,T,0,0
20060408-22:49:39-62b3d2f60005e371eb26262ca86f49d7.seminal.ml,1500,60.01165199279785,1,T,0,0
20060408-23:13:58-31888a7830c581fa2341c3dd0c854717.seminal.ml,500,4.987192153930664e-2,2,U,23,7
20060408-23:22:14-3b63f43df03b8b00547e6d4bc27d4e97.seminal.ml,500,0.42014503479003906,7,U,7,3
20060408-23:25:43-af8743fb96b206fe5d43a8f1ffba9d59.seminal.ml,500,0.24262094497680664,8,U,39,9
20060408-23:28:03-17cf64e920a8226ad7e5c78cd6217862.seminal.ml,500,1.030583143234253,11,U,197,50
20060409-15:05:26-8ff60256917627e3357b0b8561216a84.seminal.ml,500,47.66863298416138,54,U,247,46
20060414-10:15:40-92278a7bf8def4c58490ade009db5dcc.seminal.ml,1000,34.05822396278381,27,U,100,26
20060414-11:06:26-2e8f9d56c3e7c006332210cfc11dfc40.seminal.ml,500,3.975105285644531e-2,1,U,5,1
20060414-12:08:08-1367481ed6b8e079d84ec7b99d06d824.seminal.ml,500,8.87911319732666e-2,1,U,25,1
20060415-22:25:48-14e1c11a58d9c3801bb7bab54912b31c.seminal.ml,500,2.5616884231567383e-2,2,U,5,2
20060416-13:23:38-0530e1eaf713b518ff0e7e7a832ea50c.seminal.ml,500,0.3795509338378906,12,U,19,5
20060416-13:29:12-8de255153d5663cbcb8fad71f8dc4724.seminal.ml,500,6.567907333374023e-2,6,U,16,4
20060416-23:25:44-e7cce69a55cf521059786e569bdc1318.seminal.ml,500,0.10525703430175781,3,U,9,3
20060417-09:09:48-c1254f26855289d18929c3dffb68cc3d.seminal.ml,500,2.574920654296875e-2,3,U,7,3
20060417-22:20:54-16c6772d6fdb93e703aea2128369c509.seminal.ml,500,5.00490665435791e-2,2,U,7,3
20060417-22:41:48-01a73c5b831c09060fa52a6d35b70d63.seminal.ml,500,0.35726094245910645,3,U,22,4
20060418-22:05:32-39fdd837557bc77c42f640f2b57c4bb7.seminal.ml,1000,60.01524090766907,1,T,0,0
20060419-09:13:18-d2a4e8e4cefed9ee58f028d6ea15e910.seminal.ml,500,11.19893503189087,24,U,50,10
20060419-09:24:44-b0e52bafc8fad4bc05a7ec92466c8a96.seminal.ml,500,9.99610424041748e-2,1,U,4,2
20060419-09:34:18-a751dc69b7fc8ed0ed2f3150f8f781e9.seminal.ml,500,2.1121609210968018,9,U,27,5
20060419-09:39:12-1b59d618af2b6777b32b06872235a1a5.seminal.ml,500,2.589641809463501,19,U,71,15
20060420-11:57:34-64faf25cf828b203532860f001bbe336.seminal.ml,500,1.5150768756866455,29,U,134,34
20060420-12:58:02-dac428f4bb4abd4e1e1c736857e38c88.seminal.ml,500,6.839513778686523e-2,2,U,4,2
20060420-13:26:40-295f6dadefdff9931a5b54c5f40a9631.seminal.ml,500,2.3452680110931396,36,U,94,19
20060420-13:38:24-ef3f2b6607c05aa2a3d64cc30f7e5587.seminal.ml,500,14.768823146820068,70,U,61,13
20060420-13:46:42-6b7b9df433faea187437ee73710fed1e.seminal.ml,500,2.23403000831604,12,U,17,6
20060420-13:48:52-2d8bd63819a740a8529923125a96d7de.seminal.ml,500,1.9184598922729492,7,U,28,8
20060420-14:37:50-f4603d9b9411817f0e5686e3dc20bc8c.seminal.ml,500,0.45227479934692383,6,U,8,2
20060420-14:53:50-33f59721c84171a9a81162de2a236e18.seminal.ml,500,1.767590045928955,4,U,30,6
20060420-15:03:22-2f62bf710968390e0ca81dcbaf9ac350.seminal.ml,500,21.82645297050476,34,U,75,22
20060420-15:04:44-224ca4c8f96b2c6dcf0e1f035d8fdb0b.seminal.ml,500,11.73927092552185,33,U,41,11
20060420-15:15:34-f3de90b032b1ab0acc55ba351230021b.seminal.ml,500,0.5337100028991699,3,B,56,13
20060421-12:48:26-f3359f667b5a1876fd310f0292d7b57c.seminal.ml,500,11.62575888633728,18,B,6,2
20060421-12:55:30-220009617aefd214b090b47a5f324eff.seminal.ml,500,0.15711402893066406,2,B,6,2
20060421-17:38:10-9fedad806a399da07f601d1c08599c98.seminal.ml,500,1.8140780925750732,6,U,14,4
20060421-17:41:02-0838d2deac55fab6e99ca6a22f996fb7.seminal.ml,500,4.479871034622192,16,U,9,3
20060421-18:24:24-ea21fd9a34b5cd724b1843a65c7ba4b1.seminal.ml,500,0.34171295166015625,4,U,8,3
20060421-18:54:48-531e81fe22a5c558cbd10d537c0e7a3f.seminal.ml,1000,0.43517589569091797,7,U,108,26
20060421-18:59:42-4693f912b79c1f8595120782f5618bfc.seminal.ml,500,23.326757192611694,45,U,81,17
20060421-19:09:48-c6e8c52f60ef4537806fbfce51ccfd37.seminal.ml,500,60.007346868515015,1,T,0,0
20060422-14:27:16-f2f2d7b30c2ee14f630e6f99b177e544.seminal.ml,500,4.25610089302063,10,B,19,5
20060422-14:32:10-515422d7b51cfe948920ecc7a6ce6025.seminal.ml,500,13.121706008911133,24,U,22,6
20060422-14:36:42-0f5feccefb217a4914f337274357c84a.seminal.ml,500,0.6430189609527588,4,U,6,2
