file,stepLimit,time,tests,outcome,steps,jumps
prog0001.ml,500,0.22212910652160645,5,U,10,6
prog0002.ml,500,2.9420852661132813e-3,4,U,6,2
prog0003.ml,500,1.6638391017913818,1000,S,0,0
prog0004.ml,500,3.5228729248046875e-3,2,U,12,4
prog0005.ml,500,4.431962966918945e-3,4,U,5,2
prog0006.ml,500,0.22241806983947754,1,U,17,5
prog0007.ml,500,2.582073211669922e-3,1,U,6,2
prog0008.ml,500,0.22084784507751465,3,U,15,4
prog0009.ml,500,2.1000781059265137,300,U,39,10
prog0010.ml,1000,60.01142406463623,1,T,0,0
prog0011.ml,500,8.689165115356445e-3,1,U,17,5
prog0012.ml,500,1.2056827545166016e-2,1,U,24,8
prog0013.ml,500,7.246971130371094e-3,1,U,24,8
prog0014.ml,500,1.2880802154541016e-2,1,U,24,8
prog0016.ml,500,1.0853052139282227e-2,2,U,20,6
prog0017.ml,500,7.161855697631836e-3,3,U,20,6
prog0018.ml,500,2.424907684326172e-2,1,U,25,7
prog0019.ml,500,2.9247045516967773e-2,4,U,36,7
prog0020.ml,500,30.11829400062561,1000,S,0,0
prog0021.ml,500,2.0933151245117188e-2,4,U,24,7
prog0022.ml,500,4.918098449707031e-3,3,U,14,5
prog0023.ml,500,1.477193832397461e-2,5,U,20,6
prog0024.ml,500,2.547311782836914e-2,5,U,24,6
prog0025.ml,500,1.6085147857666016e-2,5,U,24,7
prog0026.ml,500,20.830273151397705,1000,S,0,0
prog0027.ml,500,1.1132955551147461e-2,1,S,0,0
prog0028.ml,500,28.325443983078003,1000,S,0,0
prog0029.ml,500,5.6269168853759766e-3,3,U,17,4
prog0030.ml,1000,60.00768709182739,1,T,0,0
prog0031.ml,500,1.9159317016601563e-3,1,S,0,0
prog0032.ml,500,7.2841644287109375e-3,3,U,20,6
prog0033.ml,500,1.4734983444213867e-2,4,U,31,10
prog0034.ml,500,7.860660552978516e-4,1,U,6,2
prog0035.ml,500,7.719993591308594e-4,1,U,6,2
prog0036.ml,500,1.4178752899169922e-3,1,U,6,2
prog0037.ml,500,1.0609626770019531e-3,1,U,6,2
prog0038.ml,500,3.337502479553223e-2,6,U,24,7
prog0039.ml,500,5.0466060638427734e-2,5,U,24,7
prog0040.ml,500,57.91358995437622,1000,S,0,0
prog0041.ml,2000,60.34831094741821,1,T,0,0
prog0042.ml,500,3.4601688385009766e-3,3,U,14,5
prog0043.ml,1500,60.00448203086853,1,T,0,0
prog0044.ml,500,2.538919448852539e-3,1,U,6,4
prog0045.ml,500,2.856016159057617e-3,3,U,11,5
prog0046.ml,500,2.7260780334472656e-3,3,U,11,5
prog0047.ml,500,1.8429756164550781e-3,1,H,8,4
prog0048.ml,500,1.5749931335449219e-3,1,H,7,4
prog0049.ml,500,1.4700889587402344e-3,1,H,7,4
prog0050.ml,500,1.917123794555664e-3,1,H,9,6
prog0051.ml,500,4.872798919677734e-3,1,U,17,5
prog0052.ml,500,2.2330284118652344e-3,1,U,9,3
prog0053.ml,500,3.178119659423828e-4,1,U,3,1
prog0054.ml,500,5.710124969482422e-4,1,U,3,1
prog0055.ml,500,4.4798851013183594e-4,1,U,1,1
prog0056.ml,500,1.5399456024169922e-3,2,U,4,2
prog0057.ml,500,2.02178955078125e-4,1,U,1,1
prog0058.ml,500,7.358074188232422e-3,4,U,3,2
prog0060.ml,500,4.282951354980469e-3,4,U,6,2
prog0061.ml,500,6.443023681640625e-3,4,U,6,2
prog0063.ml,500,1.3675928115844727e-2,3,U,23,6
prog0064.ml,500,5.469322204589844e-4,1,U,1,1
prog0065.ml,500,5.072832107543945e-3,1,U,8,2
prog0067.ml,500,0.10971188545227051,5,U,54,15
prog0068.ml,500,1.569986343383789e-3,1,U,1,1
prog0069.ml,500,1.3935089111328125e-2,1,U,25,6
prog0070.ml,500,2.10268497467041e-2,3,U,13,4
prog0071.ml,500,2.269744873046875e-4,1,U,1,1
prog0072.ml,500,3.020763397216797e-4,1,U,1,1
prog0073.ml,500,2.0599365234375e-4,1,U,1,1
prog0074.ml,500,1.4901161193847656e-4,1,U,3,1
prog0075.ml,500,3.139972686767578e-4,1,U,2,1
prog0078.ml,500,5.922889709472656e-2,3,U,28,8
prog0079.ml,500,0.26358580589294434,11,U,50,11
prog0082.ml,500,3.1304359436035156e-4,1,U,1,1
prog0083.ml,500,2.4580955505371094e-3,1,U,9,3
prog0084.ml,500,2.083301544189453e-2,12,U,37,9
prog0085.ml,500,1.9571781158447266e-3,1,B,8,2
prog0086.ml,500,3.8590431213378906e-3,1,U,11,3
prog0087.ml,500,60.020134925842285,1,T,0,0
prog0088.ml,500,60.005467891693115,1,T,0,0
prog0089.ml,500,1.9381046295166016e-2,2,H,22,6
prog0090.ml,500,0.2622871398925781,11,U,72,13
prog0091.ml,500,0.357820987701416,11,U,56,13
prog0092.ml,500,0.13635897636413574,6,U,19,5
prog0093.ml,500,2.32851505279541e-2,3,D,0,0
prog0094.ml,500,37.58662796020508,1000,S,0,0
prog0095.ml,500,52.25823211669922,1000,S,0,0
prog0097.ml,500,1.6720294952392578e-3,1,U,1,1
prog0098.ml,500,1.7778873443603516e-3,1,U,1,1
prog0102.ml,500,1.2413978576660156e-2,2,U,7,2
prog0104.ml,500,3.20279598236084e-2,3,U,13,3
prog0105.ml,500,28.796878814697266,99,U,140,45
prog0106.ml,500,0.30225205421447754,7,U,82,15
prog0107.ml,500,2.677178382873535e-2,2,U,34,6
prog0108.ml,500,1.3292074203491211e-2,4,U,28,6
prog0109.ml,500,1.3818979263305664e-2,4,U,16,4
prog0110.ml,500,4.324913024902344e-3,1,U,15,4
prog0111.ml,500,4.7190189361572266e-3,1,U,15,4
prog0112.ml,500,0.7726528644561768,1000,S,0,0
prog0113.ml,500,60.002541065216064,1,T,0,0
prog0114.ml,500,4.649162292480469e-4,1,U,3,2
prog0115.ml,500,7.732892036437988e-2,5,U,55,17
prog0116.ml,500,9.572029113769531e-3,2,U,14,4
prog0117.ml,500,3.303050994873047e-3,1,U,16,4
prog0118.ml,500,9.563922882080078e-3,3,U,14,4
prog0119.ml,500,60.00195503234863,1,T,0,0
prog0120.ml,500,3.1058788299560547e-3,1,U,17,4
prog0121.ml,500,6.983041763305664e-3,1,U,20,5
prog0122.ml,500,7.242918014526367e-3,1,U,19,5
prog0123.ml,500,5.775928497314453e-3,1,U,22,8
prog0124.ml,500,8.358001708984375e-3,1,U,22,8
prog0125.ml,500,2.784419059753418e-2,1,S,0,0
prog0126.ml,500,1.0177135467529297e-2,1,S,0,0
prog0127.ml,500,54.92385816574097,1000,S,0,0
prog0128.ml,500,2.7360916137695313e-2,1,S,0,0
prog0129.ml,500,5.090951919555664e-3,1,U,15,5
prog0130.ml,500,2.3949146270751953e-3,1,S,0,0
prog0131.ml,500,1.9335031509399414e-2,1,U,42,10
prog0132.ml,500,1.3699054718017578e-2,5,U,25,9
prog0133.ml,500,9.749174118041992e-3,3,U,26,9
prog0134.ml,500,7.92384147644043e-3,3,U,13,5
prog0135.ml,500,4.712820053100586e-3,1,U,15,5
prog0136.ml,500,5.3141117095947266e-3,1,U,15,5
prog0137.ml,500,7.024049758911133e-3,3,U,23,5
prog0138.ml,500,7.483959197998047e-3,4,U,23,5
prog0139.ml,500,1.2089014053344727e-2,1,S,0,0
prog0140.ml,500,1.3383865356445313e-2,2,U,15,5
prog0141.ml,500,4.141592979431152e-2,3,U,53,15
prog0142.ml,500,1.7621517181396484e-3,1,U,4,2
prog0143.ml,500,7.231950759887695e-3,1,S,0,0
prog0144.ml,500,4.024982452392578e-3,1,U,11,3
prog0145.ml,500,3.6199092864990234e-3,1,U,7,3
prog0146.ml,500,5.54203987121582e-3,1,U,10,4
prog0147.ml,500,4.0340423583984375e-3,1,U,6,3
prog0148.ml,500,8.799195289611816e-2,1,U,84,19
prog0149.ml,500,3.793001174926758e-3,2,D,0,0
prog0150.ml,500,3.468036651611328e-3,2,D,0,0
prog0151.ml,500,1.1813879013061523e-2,5,U,20,3
prog0152.ml,500,1.3804912567138672e-2,1,U,42,8
prog0153.ml,500,1.3928890228271484e-2,1,U,42,8
prog0154.ml,500,2.775907516479492e-3,4,U,9,3
prog0155.ml,500,7.160186767578125e-3,1,S,0,0
prog0156.ml,500,3.811311721801758e-2,1,U,36,10
prog0157.ml,500,3.804206848144531e-2,1,U,36,10
prog0158.ml,500,5.9490203857421875e-3,1,U,17,6
prog0159.ml,500,5.300998687744141e-3,1,U,17,6
prog0160.ml,500,5.110979080200195e-3,1,U,16,6
prog0161.ml,500,41.25933313369751,1000,S,0,0
prog0162.ml,500,2.069997787475586e-2,1,U,45,9
prog0163.ml,500,1.9271135330200195e-2,1,U,43,9
prog0164.ml,500,1.8931150436401367e-2,1,U,43,9
prog0165.ml,500,5.631446838378906e-4,1,U,3,1
prog0166.ml,500,1.7349720001220703e-3,1,U,6,2
prog0167.ml,500,3.2660961151123047e-3,2,U,11,2
prog0168.ml,500,1.4161825180053711e-2,3,U,35,6
prog0169.ml,500,6.767988204956055e-3,3,U,18,4
prog0170.ml,500,5.173921585083008e-3,2,U,18,4
prog0171.ml,500,6.646871566772461e-3,4,U,15,2
prog0172.ml,500,1.1939048767089844e-2,3,U,24,5
prog0173.ml,500,1.5878677368164063e-3,1,S,0,0
prog0174.ml,500,1.8949508666992188e-3,3,U,9,3
prog0175.ml,500,6.204843521118164e-3,4,U,17,2
prog0176.ml,500,8.846044540405273e-3,5,U,11,2
prog0177.ml,500,6.820201873779297e-3,3,U,11,2
prog0178.ml,500,0.10262799263000488,10,U,48,9
prog0179.ml,500,3.032398223876953e-2,6,U,34,6
prog0180.ml,500,0.17229104042053223,5,U,146,35
prog0181.ml,500,5.615401268005371e-2,1,U,48,10
prog0182.ml,500,1.6509056091308594e-2,1,U,45,9
prog0183.ml,500,7.808208465576172e-4,1,U,3,1
prog0184.ml,500,1.947784423828125e-2,1,U,45,9
prog0185.ml,500,1.969313621520996e-2,1,U,45,9
prog0186.ml,500,2.2454023361206055e-2,1,U,45,9
prog0187.ml,500,2.2423982620239258e-2,1,U,44,9
prog0188.ml,500,2.3253917694091797e-2,1,U,44,9
prog0189.ml,500,2.009105682373047e-2,1,U,44,9
prog0190.ml,500,2.0927906036376953e-2,1,U,53,11
prog0191.ml,500,2.2439002990722656e-2,1,U,53,11
prog0192.ml,500,2.3014068603515625e-2,1,U,53,11
prog0193.ml,1000,60.00128388404846,1,T,0,0
prog0194.ml,500,6.436300277709961e-2,2,U,70,15
prog0195.ml,500,5.466890335083008e-2,2,U,50,9
prog0196.ml,500,60.002280950546265,1,T,0,0
prog0197.ml,500,5.506706237792969e-2,2,U,59,11
prog0198.ml,500,5.598092079162598e-2,2,U,59,11
prog0199.ml,500,5.209207534790039e-2,2,U,59,11
prog0200.ml,1000,60.00156617164612,1,T,0,0
prog0201.ml,500,0.253817081451416,6,U,71,14
prog0202.ml,500,0.12501788139343262,4,U,81,16
prog0203.ml,500,0.11291909217834473,4,U,70,13
prog0204.ml,500,6.019282341003418e-2,2,U,62,11
prog0205.ml,500,0.23458099365234375,5,U,75,13
prog0206.ml,500,0.11142706871032715,3,U,75,13
prog0207.ml,500,5.400180816650391e-4,1,U,3,1
prog0208.ml,500,2.2019147872924805e-2,1,U,38,7
prog0209.ml,500,1.4719963073730469e-3,1,U,5,1
prog0210.ml,500,2.277851104736328e-3,1,U,5,1
prog0211.ml,500,4.00090217590332e-2,1,U,38,7
prog0212.ml,500,4.015493392944336e-2,1,U,38,7
prog0213.ml,500,6.751060485839844e-3,3,D,0,0
prog0214.ml,500,6.7348480224609375e-3,3,U,15,4
prog0215.ml,500,5.743980407714844e-3,2,U,15,4
prog0216.ml,500,6.563901901245117e-3,3,U,15,4
prog0217.ml,500,5.354166030883789e-3,2,U,15,4
prog0218.ml,500,7.414102554321289e-3,4,U,16,4
prog0219.ml,500,2.2292137145996094e-4,1,U,2,1
prog0220.ml,500,2.5806903839111328e-2,3,U,51,13
prog0221.ml,500,0.38466978073120117,1,U,225,32
prog0222.ml,500,1.821613311767578e-2,3,U,43,9
prog0223.ml,500,4.067111015319824e-2,4,D,0,0
prog0224.ml,500,1.4049053192138672e-2,3,D,0,0
prog0225.ml,500,1.4389991760253906e-2,2,D,0,0
prog0226.ml,500,1.385807991027832e-2,3,U,35,7
prog0227.ml,500,1.3730049133300781e-2,3,U,32,7
prog0228.ml,500,0.6228671073913574,6,U,212,59
prog0229.ml,500,1.2964010238647461e-2,3,U,39,9
prog0230.ml,500,1.382303237915039e-2,2,U,25,6
prog0231.ml,500,9.82809066772461e-3,2,U,20,4
prog0232.ml,500,6.986403465270996e-2,4,U,59,11
prog0233.ml,500,9.918928146362305e-3,3,U,15,4
prog0234.ml,500,3.913307189941406e-2,4,U,29,6
prog0235.ml,500,5.438804626464844e-3,2,U,15,4
prog0236.ml,500,5.758047103881836e-3,2,U,15,4
prog0237.ml,500,1.3430118560791016e-2,6,U,17,3
prog0238.ml,500,6.329059600830078e-3,3,U,16,3
prog0239.ml,500,1.1227660179138184,7,U,325,81
prog0240.ml,500,0.8399519920349121,6,U,324,60
prog0241.ml,500,1.2144827842712402,9,U,318,82
prog0242.ml,500,1.4929771423339844e-3,1,S,0,0
prog0243.ml,500,0.45223093032836914,3,U,327,60
prog0244.ml,500,0.817497968673706,3,U,310,56
prog0245.ml,500,8.58149528503418e-2,4,U,118,26
prog0246.ml,1000,1.4117710590362549,5,U,584,101
prog0247.ml,500,0.868757963180542,4,U,325,58
prog0248.ml,500,2.5055885314941406e-2,2,U,35,8
prog0249.ml,500,5.51149845123291e-2,2,U,71,16
prog0250.ml,500,0.3926658630371094,7,U,134,31
prog0251.ml,500,60.00408387184143,1,T,0,0
prog0252.ml,500,4.2879581451416016e-3,1,U,15,5
prog0253.ml,500,5.108904838562012e-2,3,U,68,15
prog0254.ml,500,4.7308921813964844e-2,4,U,58,13
prog0255.ml,500,0.2323319911956787,6,U,173,39
prog0256.ml,500,1.7880520820617676,4,U,409,75
prog0257.ml,500,5.6188106536865234e-3,2,U,17,4
prog0258.ml,500,3.556990623474121e-2,5,U,45,13
prog0259.ml,500,1.5855073928833008e-2,4,U,27,7
prog0260.ml,500,3.333091735839844e-2,3,U,51,13
prog0261.ml,500,3.557300567626953e-2,3,U,59,15
prog0262.ml,500,8.944988250732422e-3,2,U,15,4
prog0263.ml,500,0.17006516456604004,3,U,112,25
prog0264.ml,500,3.835487365722656e-2,4,U,48,13
prog0265.ml,500,0.45286989212036133,6,U,206,59
prog0266.ml,500,0.3126819133758545,5,U,155,42
prog0267.ml,500,2.9201030731201172e-2,1,U,44,14
prog0268.ml,500,1.4807939529418945e-2,3,U,18,5
prog0269.ml,500,2.3407936096191406e-2,3,U,35,7
prog0270.ml,500,3.577780723571777e-2,3,U,59,13
prog0271.ml,500,0.22233104705810547,3,U,97,20
prog0272.ml,500,6.68489933013916e-2,2,U,55,13
prog0273.ml,500,0.19734501838684082,2,U,55,13
prog0274.ml,500,8.011102676391602e-3,3,U,11,3
prog0275.ml,500,5.6282997131347656e-2,2,U,34,8
prog0276.ml,500,4.247307777404785e-2,4,U,27,7
prog0277.ml,500,2.7320384979248047e-3,1,U,2,1
prog0278.ml,2000,60.002153158187866,1,T,0,0
prog0279.ml,500,0.20946002006530762,5,U,161,43
prog0280.ml,500,5.247211456298828e-2,3,U,67,15
prog0281.ml,2000,60.04057192802429,1,T,0,0
prog0282.ml,500,3.9369821548461914e-2,3,U,66,15
prog0283.ml,500,0.1014251708984375,3,U,94,19
prog0284.ml,500,0.5172858238220215,3,U,94,19
prog0285.ml,500,4.48298454284668e-3,1,U,18,5
prog0286.ml,500,5.794048309326172e-3,1,U,10,3
prog0287.ml,500,4.378795623779297e-3,1,U,10,3
prog0288.ml,500,6.565093994140625e-3,3,U,18,5
prog0289.ml,500,7.007694959640503,1000,S,0,0
prog0290.ml,500,4.368782043457031e-3,1,U,21,4
prog0291.ml,500,1.7349720001220703e-3,1,H,10,4
prog0292.ml,500,3.4689903259277344e-3,1,U,17,5
prog0293.ml,500,5.280017852783203e-3,1,H,18,6
prog0294.ml,500,5.572080612182617e-3,1,U,18,6
prog0295.ml,500,6.698730945587158,1000,S,0,0
prog0297.ml,500,2.1004676818847656e-4,1,U,1,1
prog0299.ml,500,2.2280216217041016e-3,2,D,0,0
prog0300.ml,500,4.182100296020508e-3,2,U,18,3
prog0301.ml,500,2.3698806762695313e-3,1,D,0,0
prog0302.ml,500,2.1791458129882813e-3,1,D,0,0
prog0303.ml,500,2.9070377349853516e-3,1,D,0,0
prog0304.ml,500,2.5370121002197266e-3,1,D,0,0
prog0305.ml,500,4.014015197753906e-3,1,D,0,0
prog0306.ml,500,5.908966064453125e-3,3,U,20,4
prog0307.ml,500,5.797147750854492e-3,3,U,20,4
prog0308.ml,500,4.513978958129883e-3,2,U,20,4
prog0309.ml,500,3.2639503479003906e-3,2,U,14,3
prog0310.ml,500,3.1790733337402344e-3,2,U,14,3
prog0311.ml,500,1.1491060256958008e-2,2,U,32,7
prog0312.ml,500,3.7682056427001953e-3,2,U,7,3
prog0313.ml,500,3.278017044067383e-3,2,U,7,3
prog0314.ml,500,5.901813507080078e-3,3,H,16,2
prog0315.ml,500,5.0952911376953125e-2,3,U,78,21
prog0316.ml,500,5.860805511474609e-3,3,U,16,2
prog0317.ml,500,3.5552024841308594e-2,2,U,78,21
prog0318.ml,500,4.04810905456543e-3,2,U,5,2
prog0319.ml,500,5.437135696411133e-3,2,U,7,2
prog0320.ml,500,2.655792236328125e-2,6,U,23,6
prog0321.ml,500,4.8345088958740234e-2,4,U,70,16
prog0323.ml,500,1.1205196380615234e-2,1,U,35,10
prog0324.ml,500,1.0973930358886719e-2,1,U,35,10
prog0325.ml,500,3.7641525268554688e-3,1,U,14,3
prog0326.ml,500,3.648042678833008e-3,1,U,14,3
prog0327.ml,500,3.4160614013671875e-3,1,U,14,3
prog0328.ml,500,3.757953643798828e-3,1,U,14,3
prog0329.ml,500,3.4761428833007813e-3,1,U,14,3
prog0330.ml,500,3.3550262451171875e-3,1,U,14,3
prog0331.ml,500,1.962900161743164e-3,1,U,6,3
prog0332.ml,500,1.130819320678711e-3,1,U,4,2
prog0333.ml,500,2.5360584259033203e-3,1,U,11,6
prog0334.ml,500,7.040500640869141e-4,1,B,2,1
prog0335.ml,1000,60.00385499000549,1,T,0,0
prog0336.ml,1000,60.00145506858826,1,T,0,0
prog0337.ml,500,1.0901927947998047e-2,2,U,24,6
prog0338.ml,500,1.0061264038085938e-3,1,U,3,2
prog0340.ml,500,4.441022872924805e-3,2,U,3,2
prog0341.ml,500,4.818439483642578e-4,1,U,3,2
prog0342.ml,500,3.249645233154297e-4,1,U,1,1
prog0343.ml,500,2.238035202026367e-3,2,U,6,2
prog0344.ml,500,2.2211074829101563e-3,2,U,5,2
prog0345.ml,500,2.2940635681152344e-3,2,U,6,2
prog0346.ml,500,5.393028259277344e-3,5,U,7,2
prog0347.ml,500,9.814023971557617e-3,5,U,22,6
prog0348.ml,500,1.6798973083496094e-3,1,U,9,2
prog0349.ml,500,1.1630058288574219e-3,1,U,9,2
prog0350.ml,500,5.4819583892822266e-3,9,U,7,2
prog0351.ml,500,1.1626958847045898e-2,19,U,7,2
prog0352.ml,500,1.1205673217773438e-4,1,U,1,1
prog0353.ml,500,3.2901763916015625e-4,1,U,1,1
prog0354.ml,500,5.9511661529541016e-3,2,U,6,2
prog0355.ml,500,2.1789073944091797e-3,1,U,3,1
prog0356.ml,500,8.322000503540039e-3,1,U,7,5
prog0357.ml,500,3.2808780670166016e-3,1,U,4,1
prog0358.ml,500,1.0710954666137695e-2,1,U,17,3
prog0361.ml,500,4.140138626098633e-3,1,U,8,1
prog0362.ml,500,2.5007009506225586e-2,1,S,0,0
prog0364.ml,500,3.9196014404296875e-4,1,U,1,1
prog0365.ml,500,1.7189979553222656e-4,1,U,1,1
prog0366.ml,500,2.7108192443847656e-4,1,U,1,1
prog0367.ml,500,1.5997886657714844e-4,1,U,1,1
prog0368.ml,500,1.40380859375e-3,1,U,1,1
prog0371.ml,500,4.137706756591797e-2,4,U,40,9
prog0372.ml,500,2.4461984634399414e-2,3,B,11,3
prog0373.ml,500,5.681490898132324e-2,7,H,29,7
prog0374.ml,500,0.1401839256286621,10,U,88,19
prog0375.ml,500,3.7175893783569336e-2,3,U,33,8
prog0376.ml,500,2.8049945831298828e-2,3,U,33,8
prog0377.ml,500,0.12217092514038086,4,U,58,13
prog0378.ml,500,2.570796012878418e-2,3,H,22,6
prog0379.ml,500,6.77649974822998e-2,5,U,13,4
prog0380.ml,500,8.44719409942627e-2,10,U,14,4
prog0381.ml,500,1.4651060104370117e-2,2,U,15,4
prog0382.ml,500,0.22019696235656738,10,U,55,10
prog0383.ml,500,1.3184547424316406e-4,1,U,1,1
prog0384.ml,500,9.497880935668945e-3,3,U,15,4
prog0385.ml,500,4.995107650756836e-3,1,U,16,4
prog0386.ml,500,4.745960235595703e-3,1,U,16,4
prog0387.ml,500,6.852149963378906e-4,1,B,1,1
prog0388.ml,500,3.0760765075683594e-3,1,U,9,4
prog0389.ml,500,1.171112060546875e-2,3,U,15,4
prog0390.ml,500,4.80198860168457e-3,1,S,0,0
prog0391.ml,500,0.5754280090332031,1000,S,0,0
prog0392.ml,500,4.617929458618164e-3,1,U,15,4
prog0393.ml,500,4.790067672729492e-3,1,U,15,4
prog0394.ml,500,1.0333061218261719e-2,3,U,31,9
prog0395.ml,500,3.1671524047851563e-3,1,U,16,4
prog0396.ml,500,1.7416954040527344e-2,1,U,47,16
prog0397.ml,500,2.936100959777832e-2,3,U,42,12
prog0398.ml,500,3.2257080078125e-2,5,U,29,7
prog0399.ml,500,60.0019850730896,1,T,0,0
prog0400.ml,500,0.7296950817108154,1000,S,0,0
prog0401.ml,500,1.6620159149169922e-3,1,U,10,3
prog0402.ml,500,2.3429393768310547e-3,1,U,13,4
prog0403.ml,500,1.2665033340454102e-2,3,U,22,6
prog0404.ml,500,5.080699920654297e-4,1,U,2,1
prog0405.ml,500,4.7766923904418945e-2,1,U,79,23
prog0406.ml,500,3.988027572631836e-3,1,U,11,4
prog0407.ml,500,4.270076751708984e-3,1,U,12,4
prog0408.ml,500,1.1858940124511719e-3,1,U,7,2
prog0409.ml,500,1.1680126190185547e-3,1,U,7,2
prog0410.ml,500,3.62396240234375e-3,1,S,0,0
prog0411.ml,500,2.26593017578125e-3,1,U,12,3
prog0412.ml,500,2.330780029296875e-3,1,U,12,3
prog0413.ml,500,60.004395961761475,1,T,0,0
prog0414.ml,500,7.500648498535156e-4,1,U,2,1
prog0415.ml,500,4.59599494934082e-3,1,U,15,2
prog0416.ml,500,1.0200977325439453e-2,1,U,28,5
prog0417.ml,500,1.7306089401245117e-2,1,U,47,11
prog0418.ml,500,0.15432190895080566,4,U,85,13
prog0419.ml,500,0.1155860424041748,3,U,75,11
prog0420.ml,500,9.536194801330566e-2,2,U,91,15
prog0421.ml,500,9.59310531616211e-2,2,U,84,13
prog0422.ml,500,4.76837158203125e-4,1,U,2,1
prog0423.ml,500,1.9453539848327637,1000,S,0,0
prog0424.ml,500,1.2290477752685547e-3,1,U,8,2
prog0425.ml,500,1.435995101928711e-3,1,U,10,3
prog0426.ml,1000,0.6564579010009766,3,U,327,56
prog0427.ml,500,0.6810159683227539,3,U,299,56
prog0428.ml,500,2.362966537475586e-3,1,U,7,2
prog0429.ml,500,1.8181800842285156e-3,1,U,7,2
prog0430.ml,500,1.1949539184570313e-3,1,U,4,2
prog0431.ml,500,2.268075942993164e-3,1,U,9,2
prog0432.ml,500,1.207113265991211e-3,1,U,5,3
prog0433.ml,500,4.34260368347168e-2,1,B,49,9
prog0434.ml,500,0.25015711784362793,3,B,142,31
prog0435.ml,500,7.860660552978516e-4,1,B,2,2
prog0436.ml,500,4.170894622802734e-3,1,U,4,3
prog0437.ml,500,4.555940628051758e-3,1,U,4,3
prog0438.ml,500,5.977153778076172e-3,1,U,9,4
prog0439.ml,500,3.572702407836914e-2,3,U,29,7
prog0440.ml,500,3.6568641662597656e-3,1,U,10,5
prog0441.ml,500,3.786301612854004e-2,1,U,49,12
prog0442.ml,500,1.858806610107422e-2,1,U,35,12
prog0443.ml,500,3.1018972396850586e-2,1,U,51,12
prog0444.ml,500,3.476214408874512e-2,1,U,55,12
prog0445.ml,500,2.8270959854125977e-2,1,U,51,12
prog0446.ml,500,3.298187255859375e-2,1,U,51,12
prog0447.ml,500,5.797147750854492e-3,1,U,14,3
prog0448.ml,500,3.08990478515625e-3,1,U,9,3
prog0449.ml,500,4.555940628051758e-3,1,U,13,3
prog0450.ml,500,4.641056060791016e-3,1,U,14,3
prog0451.ml,500,3.7670135498046875e-3,1,U,13,3
prog0452.ml,500,3.6170482635498047e-3,1,U,13,3
prog0458.ml,500,0.10710906982421875,5,H,22,6
prog0459.ml,500,1.4024019241333008e-2,1,U,29,8
prog0460.ml,500,1.3291120529174805e-2,1,U,35,12
prog0461.ml,500,1.8834991455078125,1000,S,0,0
prog0462.ml,500,1.9151949882507324,1000,S,0,0
prog0463.ml,500,1.7426769733428955,1000,S,0,0
prog0464.ml,500,1.7343220710754395,1000,S,0,0
prog0465.ml,500,6.696553945541382,1000,S,0,0
prog0466.ml,500,6.8937599658966064,1000,S,0,0
prog0467.ml,500,7.322947978973389,1000,S,0,0
prog0468.ml,500,7.524548053741455,1000,S,0,0
prog0469.ml,500,7.542949914932251,1000,S,0,0
prog0470.ml,500,7.370090961456299,1000,S,0,0
prog0471.ml,500,8.931289911270142,1000,S,0,0
prog0472.ml,500,8.842988014221191,1000,S,0,0
prog0473.ml,500,60.001500844955444,1,T,0,0
prog0474.ml,500,2.8350353240966797e-3,2,U,11,4
prog0475.ml,500,4.527091979980469e-3,4,U,11,4
prog0476.ml,500,3.538846969604492e-3,3,U,11,4
prog0477.ml,500,1.1718988418579102e-2,4,U,22,3
prog0478.ml,500,9.0789794921875e-3,3,U,23,3
prog0479.ml,500,5.272862911224365,1000,S,0,0
prog0480.ml,500,2.329111099243164e-3,1,U,10,4
prog0481.ml,500,1.4167070388793945e-2,3,U,11,4
prog0482.ml,500,1.69219970703125e-2,6,U,11,4
prog0483.ml,500,5.410909652709961e-3,1,U,8,3
prog0484.ml,500,0.1597428321838379,3,U,154,24
prog0485.ml,500,2.0164966583251953e-2,1,U,30,5
prog0486.ml,500,5.513191223144531e-3,1,U,8,3
prog0487.ml,500,0.20806217193603516,3,U,193,28
prog0488.ml,500,2.281503915786743,1000,S,0,0
prog0489.ml,500,4.701137542724609e-3,5,U,16,7
prog0490.ml,500,4.531145095825195e-3,5,U,16,7
prog0491.ml,500,2.5312581062316895,1000,S,0,0
prog0492.ml,500,3.885984420776367e-3,3,U,9,3
prog0493.ml,500,6.941795349121094e-3,3,U,14,3
prog0494.ml,500,3.179287910461426e-2,3,U,35,9
prog0495.ml,500,3.473997116088867e-3,1,U,12,5
prog0496.ml,500,8.909702301025391e-4,1,B,3,1
prog0497.ml,500,8.559226989746094e-4,1,B,3,1
prog0498.ml,500,9.031295776367188e-4,1,B,3,1
prog0499.ml,500,1.7261981964111328e-2,4,U,12,3
prog0502.ml,500,6.005048751831055e-3,3,U,5,2
prog0503.ml,500,1.2658119201660156e-2,2,U,23,6
prog0504.ml,500,4.90269660949707e-2,8,U,34,8
prog0505.ml,500,4.002094268798828e-2,4,U,38,13
prog0506.ml,500,2.6347875595092773e-2,5,U,12,5
prog0507.ml,500,3.871798515319824e-2,3,U,45,13
prog0508.ml,500,7.331991195678711e-2,5,U,64,16
prog0509.ml,500,0.4728240966796875,10,U,25,5
prog0510.ml,500,7.19289779663086e-2,7,U,22,5
prog0511.ml,500,0.39078187942504883,5,U,116,22
prog0512.ml,500,0.1340770721435547,5,U,48,11
